label,label_tax,pool_label,pool_tax,Baltimore,N,Features,k,AUC,Acc,Spec,Sens,FDR,TP,TN,FP,FN
Equidae,family,Mammalia,class,all,100,PC,2,0.519,0.52,0.62,0.42,0.5,5,8,5,7
Equidae,family,Mammalia,class,all,100,PC,3,0.564,0.52,0.23,0.83,0.5,10,3,10,2
Equidae,family,Mammalia,class,all,100,PC,4,0.545,0.44,0.38,0.5,0.57,6,5,8,6
Equidae,family,Mammalia,class,all,100,PC,5,0.679,0.6,0.46,0.75,0.44,9,6,7,3
Equidae,family,Mammalia,class,all,100,PC,6,0.724,0.64,0.31,1.0,0.43,12,4,9,0
Equidae,family,Mammalia,class,all,100,Domains,0,0.647,0.6,0.77,0.42,0.38,5,10,3,7
Perissodactyla,order,Mammalia,class,all,99,DNA,1,0.34,0.68,0.58,0.77,0.33,10,7,5,3
Perissodactyla,order,Mammalia,class,all,99,DNA,2,0.798,0.68,0.75,0.62,0.27,8,9,3,5
Perissodactyla,order,Mammalia,class,all,99,DNA,3,0.667,0.64,0.67,0.62,0.33,8,8,4,5
Perissodactyla,order,Mammalia,class,all,99,DNA,4,0.596,0.52,0.58,0.46,0.45,6,7,5,7
Perissodactyla,order,Mammalia,class,all,99,DNA,5,0.676,0.64,0.67,0.62,0.33,8,8,4,5
Perissodactyla,order,Mammalia,class,all,99,DNA,6,0.663,0.68,0.67,0.69,0.31,9,8,4,4
Perissodactyla,order,Mammalia,class,all,99,DNA,7,0.718,0.68,0.5,0.85,0.35,11,6,6,2
Perissodactyla,order,Mammalia,class,all,99,DNA,8,0.744,0.68,0.42,0.92,0.37,12,5,7,1
Perissodactyla,order,Mammalia,class,all,99,DNA,9,0.769,0.56,0.08,1.0,0.46,13,1,11,0
Perissodactyla,order,Mammalia,class,all,99,AA,1,0.907,0.88,0.92,0.85,0.08,11,11,1,2
Perissodactyla,order,Mammalia,class,all,99,AA,2,0.923,0.84,0.75,0.92,0.2,12,9,3,1
Perissodactyla,order,Mammalia,class,all,99,AA,3,0.904,0.8,0.58,1.0,0.28,13,7,5,0
Perissodactyla,order,Mammalia,class,all,99,AA,4,0.891,0.68,0.33,1.0,0.38,13,4,8,0
Perissodactyla,order,Mammalia,class,all,99,PC,1,0.808,0.8,0.75,0.85,0.21,11,9,3,2
Perissodactyla,order,Mammalia,class,all,99,PC,2,0.814,0.84,0.75,0.92,0.2,12,9,3,1
Perissodactyla,order,Mammalia,class,all,99,PC,3,0.808,0.76,0.75,0.77,0.23,10,9,3,3
Perissodactyla,order,Mammalia,class,all,99,PC,4,0.769,0.64,0.42,0.85,0.39,11,5,7,2
Perissodactyla,order,Mammalia,class,all,99,PC,5,0.923,0.76,0.5,1.0,0.32,13,6,6,0
Perissodactyla,order,Mammalia,class,all,99,PC,6,0.885,0.68,0.33,1.0,0.38,13,4,8,0
Perissodactyla,order,Mammalia,class,all,99,Domains,0,0.686,0.64,0.75,0.54,0.3,7,9,3,6
Canis lupus,species,Carnivora,order,all,97,DNA,1,0.365,0.56,0.46,0.67,0.47,8,6,7,4
Canis lupus,species,Carnivora,order,all,97,DNA,2,0.378,0.52,0.62,0.42,0.5,5,8,5,7
Canis lupus,species,Carnivora,order,all,97,DNA,3,0.795,0.8,0.77,0.83,0.23,10,10,3,2
Canis lupus,species,Carnivora,order,all,97,DNA,4,0.718,0.76,0.77,0.75,0.25,9,10,3,3
Canis lupus,species,Carnivora,order,all,97,DNA,5,0.635,0.64,0.54,0.75,0.4,9,7,6,3
Canis lupus,species,Carnivora,order,all,97,DNA,6,0.615,0.64,0.46,0.83,0.41,10,6,7,2
Canis lupus,species,Carnivora,order,all,97,DNA,7,0.718,0.64,0.38,0.92,0.42,11,5,8,1
Canis lupus,species,Carnivora,order,all,97,DNA,8,0.798,0.64,0.38,0.92,0.42,11,5,8,1
Canis lupus,species,Carnivora,order,all,97,DNA,9,0.712,0.64,0.38,0.92,0.42,11,5,8,1
Canis lupus,species,Carnivora,order,all,97,AA,1,0.679,0.72,0.69,0.75,0.31,9,9,4,3
Canis lupus,species,Carnivora,order,all,97,AA,2,0.795,0.72,0.54,0.92,0.35,11,7,6,1
Canis lupus,species,Carnivora,order,all,97,AA,3,0.66,0.64,0.31,1.0,0.43,12,4,9,0
Canis lupus,species,Carnivora,order,all,97,AA,4,0.769,0.6,0.38,0.83,0.44,10,5,8,2
Canis lupus,species,Carnivora,order,all,97,PC,1,0.635,0.6,0.38,0.83,0.44,10,5,8,2
Canis lupus,species,Carnivora,order,all,97,PC,2,0.385,0.72,0.69,0.75,0.31,9,9,4,3
Canis lupus,species,Carnivora,order,all,97,PC,3,0.673,0.56,0.62,0.5,0.45,6,8,5,6
Canis lupus,species,Carnivora,order,all,97,PC,4,0.801,0.72,0.54,0.92,0.35,11,7,6,1
Canis lupus,species,Carnivora,order,all,97,PC,5,0.673,0.64,0.46,0.83,0.41,10,6,7,2
Canis lupus,species,Carnivora,order,all,97,PC,6,0.686,0.6,0.38,0.83,0.44,10,5,8,2
Canis lupus,species,Carnivora,order,all,97,Domains,0,0.721,0.72,0.69,0.75,0.31,9,9,4,3
Canidae,family,Carnivora,order,all,106,DNA,1,0.495,0.63,0.86,0.38,0.29,5,12,2,8
Canidae,family,Carnivora,order,all,106,DNA,2,0.346,0.56,0.5,0.62,0.47,8,7,7,5
Canidae,family,Carnivora,order,all,106,DNA,3,0.626,0.63,0.43,0.85,0.42,11,6,8,2
Canidae,family,Carnivora,order,all,106,DNA,4,0.659,0.59,0.57,0.62,0.43,8,8,6,5
Canidae,family,Carnivora,order,all,106,DNA,5,0.72,0.56,0.36,0.77,0.47,10,5,9,3
Canidae,family,Carnivora,order,all,106,DNA,6,0.692,0.59,0.64,0.54,0.42,7,9,5,6
Canidae,family,Carnivora,order,all,106,DNA,7,0.725,0.67,0.64,0.69,0.36,9,9,5,4
Canidae,family,Carnivora,order,all,106,DNA,8,0.695,0.56,0.43,0.69,0.47,9,6,8,4
Canidae,family,Carnivora,order,all,106,DNA,9,0.769,0.63,0.43,0.85,0.42,11,6,8,2
Canidae,family,Carnivora,order,all,106,AA,1,0.665,0.59,0.43,0.77,0.44,10,6,8,3
Canidae,family,Carnivora,order,all,106,AA,2,0.591,0.67,0.57,0.77,0.38,10,8,6,3
Canidae,family,Carnivora,order,all,106,AA,3,0.604,0.56,0.43,0.69,0.47,9,6,8,4
Canidae,family,Carnivora,order,all,106,AA,4,0.632,0.48,0.14,0.85,0.52,11,2,12,2
Canidae,family,Carnivora,order,all,106,PC,1,0.588,0.52,0.43,0.62,0.5,8,6,8,5
Canidae,family,Carnivora,order,all,106,PC,2,0.552,0.56,0.57,0.54,0.46,7,8,6,6
Canidae,family,Carnivora,order,all,106,PC,3,0.731,0.67,0.57,0.77,0.38,10,8,6,3
Canidae,family,Carnivora,order,all,106,PC,4,0.791,0.7,0.64,0.77,0.33,10,9,5,3
Canidae,family,Carnivora,order,all,106,PC,5,0.703,0.56,0.36,0.77,0.47,10,5,9,3
Canidae,family,Carnivora,order,all,106,PC,6,0.676,0.52,0.21,0.85,0.5,11,3,11,2
Canidae,family,Carnivora,order,all,106,Domains,0,0.588,0.63,0.5,0.77,0.41,10,7,7,3
Felis catus,species,Carnivora,order,all,105,DNA,1,0.165,0.67,0.46,0.86,0.37,12,6,7,2
Felis catus,species,Carnivora,order,all,105,DNA,2,0.646,0.63,0.62,0.64,0.36,9,8,5,5
Felis catus,species,Carnivora,order,all,105,DNA,3,0.736,0.7,0.77,0.64,0.25,9,10,3,5
Felis catus,species,Carnivora,order,all,105,DNA,4,0.731,0.74,0.77,0.71,0.23,10,10,3,4
Felis catus,species,Carnivora,order,all,105,DNA,5,0.734,0.67,0.62,0.71,0.33,10,8,5,4
Felis catus,species,Carnivora,order,all,105,DNA,6,0.72,0.67,0.69,0.64,0.31,9,9,4,5
Felis catus,species,Carnivora,order,all,105,DNA,7,0.643,0.67,0.85,0.5,0.22,7,11,2,7
Felis catus,species,Carnivora,order,all,105,DNA,8,0.687,0.63,0.85,0.43,0.25,6,11,2,8
Felis catus,species,Carnivora,order,all,105,DNA,9,0.709,0.7,1.0,0.43,0.0,6,13,0,8
Felis catus,species,Carnivora,order,all,105,AA,1,0.374,0.56,0.54,0.57,0.43,8,7,6,6
Felis catus,species,Carnivora,order,all,105,AA,2,0.742,0.63,0.69,0.57,0.33,8,9,4,6
Felis catus,species,Carnivora,order,all,105,AA,3,0.648,0.67,0.92,0.43,0.14,6,12,1,8
Felis catus,species,Carnivora,order,all,105,AA,4,0.654,0.67,0.92,0.43,0.14,6,12,1,8
Felis catus,species,Carnivora,order,all,105,PC,1,0.522,0.48,0.54,0.43,0.5,6,7,6,8
Felis catus,species,Carnivora,order,all,105,PC,2,0.714,0.63,0.69,0.57,0.33,8,9,4,6
Felis catus,species,Carnivora,order,all,105,PC,3,0.659,0.63,0.69,0.57,0.33,8,9,4,6
Felis catus,species,Carnivora,order,all,105,PC,4,0.725,0.67,0.92,0.43,0.14,6,12,1,8
Felis catus,species,Carnivora,order,all,105,PC,5,0.692,0.67,0.92,0.43,0.14,6,12,1,8
Felis catus,species,Carnivora,order,all,105,PC,6,0.604,0.67,0.92,0.43,0.14,6,12,1,8
Felis catus,species,Carnivora,order,all,105,Domains,0,0.676,0.63,0.77,0.5,0.3,7,10,3,7
Felis,genus,Carnivora,order,all,105,DNA,1,0.36,0.59,0.54,0.64,0.4,9,7,6,5
Felis,genus,Carnivora,order,all,105,DNA,2,0.626,0.56,0.54,0.57,0.43,8,7,6,6
Felis,genus,Carnivora,order,all,105,DNA,3,0.668,0.59,0.69,0.5,0.36,7,9,4,7
Felis,genus,Carnivora,order,all,105,DNA,4,0.604,0.67,0.77,0.57,0.27,8,10,3,6
Felis,genus,Carnivora,order,all,105,DNA,5,0.527,0.44,0.46,0.43,0.54,6,6,7,8
Felis,genus,Carnivora,order,all,105,DNA,6,0.571,0.59,0.62,0.57,0.38,8,8,5,6
Felis,genus,Carnivora,order,all,105,DNA,7,0.615,0.63,0.62,0.64,0.36,9,8,5,5
Felis,genus,Carnivora,order,all,105,DNA,8,0.681,0.7,0.92,0.5,0.12,7,12,1,7
Felis,genus,Carnivora,order,all,105,DNA,9,0.725,0.67,0.69,0.64,0.31,9,9,4,5
Felis,genus,Carnivora,order,all,105,AA,1,0.236,0.3,0.23,0.36,0.67,5,3,10,9
Felis,genus,Carnivora,order,all,105,AA,2,0.533,0.59,0.38,0.79,0.42,11,5,8,3
Felis,genus,Carnivora,order,all,105,AA,3,0.61,0.59,0.46,0.71,0.41,10,6,7,4
Felis,genus,Carnivora,order,all,105,AA,4,0.648,0.67,0.92,0.43,0.14,6,12,1,8
Felis,genus,Carnivora,order,all,105,PC,1,0.385,0.67,0.69,0.64,0.31,9,9,4,5
Felis,genus,Carnivora,order,all,105,PC,2,0.621,0.63,0.77,0.5,0.3,7,10,3,7
Felis,genus,Carnivora,order,all,105,PC,3,0.577,0.63,0.69,0.57,0.33,8,9,4,6
Felis,genus,Carnivora,order,all,105,PC,4,0.588,0.56,0.69,0.43,0.4,6,9,4,8
Felis,genus,Carnivora,order,all,105,PC,5,0.736,0.7,0.69,0.71,0.29,10,9,4,4
Felis,genus,Carnivora,order,all,105,PC,6,0.687,0.56,0.69,0.43,0.4,6,9,4,8
Felis,genus,Carnivora,order,all,105,Domains,0,0.58,0.59,0.85,0.36,0.29,5,11,2,9
Felidae,family,Carnivora,order,all,124,DNA,1,0.462,0.45,0.27,0.62,0.52,10,4,11,6
Felidae,family,Carnivora,order,all,124,DNA,2,0.55,0.45,0.2,0.69,0.52,11,3,12,5
Felidae,family,Carnivora,order,all,124,DNA,3,0.554,0.48,0.4,0.56,0.5,9,6,9,7
Felidae,family,Carnivora,order,all,124,DNA,4,0.471,0.48,0.4,0.56,0.5,9,6,9,7
Felidae,family,Carnivora,order,all,124,DNA,5,0.479,0.52,0.4,0.62,0.47,10,6,9,6
Felidae,family,Carnivora,order,all,124,DNA,6,0.55,0.61,0.53,0.69,0.39,11,8,7,5
Felidae,family,Carnivora,order,all,124,DNA,7,0.562,0.55,0.47,0.62,0.44,10,7,8,6
